"","date","count_rodent","num_inspections","rodent_rate","tmin","tmax","temp","month","summer","hot_day","extreme_heat","year","heat_wave_start"
"2964",2018-01-24,4,48,0.0833333333333333,-4.3,5.6,3.6,1,0,0,0,2018,0
"2965",2018-01-25,4,39,0.102564102564103,-6,-1,-3.6,1,0,0,0,2018,0
"2966",2018-01-26,6,42,0.142857142857143,-7.1,1.1,-4,1,0,0,0,2018,0
"2967",2018-01-29,1,54,0.0185185185185185,-2.1,6.1,3.6,1,0,0,0,2018,0
"2968",2018-01-30,2,42,0.0476190476190476,-6.6,-0.5,-2.9,1,0,0,0,2018,0
"2969",2018-01-31,9,59,0.152542372881356,-7.7,-1,-4.3,1,0,0,0,2018,0
"2970",2018-02-01,2,42,0.0476190476190476,-1,7.8,1.5,2,0,0,0,2018,0
"2971",2018-02-02,4,50,0.08,-11,3.3,0.2,2,0,0,0,2018,0
"2972",2018-02-05,2,40,0.05,-4.3,6.1,4.3,2,0,0,0,2018,0
"2973",2018-02-06,2,25,0.08,-5.5,1.1,-2.8,2,0,0,0,2018,0
"2974",2018-02-07,3,26,0.115384615384615,-4.9,6.1,-1.2,2,0,0,0,2018,0
"2975",2018-02-08,0,32,0,-5.5,1.1,-1.2,2,0,0,0,2018,0
"2976",2018-02-09,4,51,0.0784313725490196,-5.5,0,-2.9,2,0,0,0,2018,0
"2977",2018-02-12,5,46,0.108695652173913,0.6,8.9,5,2,0,0,0,2018,0
"2978",2018-02-13,3,37,0.0810810810810811,-3.8,0.6,-1.3,2,0,0,0,2018,0
"2979",2018-02-14,4,28,0.142857142857143,-2.1,8.3,1.7,2,0,0,0,2018,0
"2980",2018-02-15,3,46,0.0652173913043478,1.7,9.4,5.6,2,0,0,0,2018,0
"2981",2018-02-16,1,47,0.0212765957446809,1.1,12.2,9.3,2,0,0,0,2018,0
"2982",2018-02-19,0,2,0,-3.2,10,3.3,2,0,0,0,2018,0
"2983",2018-02-20,4,56,0.0714285714285714,5.6,21.1,12.9,2,0,0,0,2018,0
"2984",2018-02-21,3,48,0.0625,5,22.2,13.2,2,0,0,0,2018,0
"2985",2018-02-22,1,48,0.0208333333333333,0,12.8,7.9,2,0,0,0,2018,0
"2986",2018-02-23,4,44,0.0909090909090909,-0.5,4.4,1.7,2,0,0,0,2018,0
"2987",2018-02-26,4,49,0.0816326530612245,3.3,10.6,6.1,2,0,0,0,2018,0
"2988",2018-02-27,2,45,0.0444444444444444,2.2,11.7,6.5,2,0,0,0,2018,0
"2989",2018-02-28,2,50,0.04,3.9,15.6,8.5,2,0,0,0,2018,0
"2990",2018-03-01,2,53,0.0377358490566038,4.4,15.6,8.6,3,0,0,0,2018,0
"2991",2018-03-02,2,45,0.0444444444444444,1.7,6.1,4.5,3,0,0,0,2018,0
"2992",2018-03-05,3,46,0.0652173913043478,0,6.7,2.7,3,0,0,0,2018,0
"2993",2018-03-06,4,42,0.0952380952380952,0.6,2.8,1.6,3,0,0,0,2018,0
"2994",2018-03-07,2,35,0.0571428571428571,0.6,3.9,2.4,3,0,0,0,2018,0
"2995",2018-03-08,1,42,0.0238095238095238,-0.5,3.3,0.9,3,0,0,0,2018,0
"2996",2018-03-09,3,46,0.0652173913043478,-1.6,2.8,0.9,3,0,0,0,2018,0
"2997",2018-03-12,6,48,0.125,-1.6,5.6,2.7,3,0,0,0,2018,0
"2998",2018-03-13,0,2,0,-2.1,3.3,0.7,3,0,0,0,2018,0
"2999",2018-03-14,3,44,0.0681818181818182,-1.6,5,0.7,3,0,0,0,2018,0
"3000",2018-03-15,0,24,0,0,6.1,2.4,3,0,0,0,2018,0
"3001",2018-03-16,1,39,0.0256410256410256,-2.1,3.3,1.4,3,0,0,0,2018,0
"3002",2018-03-17,1,1,1,-7.1,5.6,-0.5,3,0,0,0,2018,0
"3003",2018-03-19,3,55,0.0545454545454545,-6,3.3,-2.4,3,0,0,0,2018,0
"3004",2018-03-20,3,50,0.06,-4.3,3.9,-0.4,3,0,0,0,2018,0
"3005",2018-03-21,4,64,0.0625,0,3.9,1.1,3,0,0,0,2018,0
"3006",2018-03-22,3,51,0.0588235294117647,0,5.6,2.2,3,0,0,0,2018,0
"3007",2018-03-23,1,53,0.0188679245283019,1.7,5.6,3.2,3,0,0,0,2018,0
"3008",2018-03-26,2,36,0.0555555555555556,-1.6,4.4,1.4,3,0,0,0,2018,0
"3009",2018-03-27,1,48,0.0208333333333333,-2.1,5.6,1.9,3,0,0,0,2018,0
"3010",2018-03-28,2,51,0.0392156862745098,2.2,12.2,5.2,3,0,0,0,2018,0
"3011",2018-03-29,1,34,0.0294117647058824,2.8,10,6.1,3,0,0,0,2018,0
"3012",2018-03-30,5,73,0.0684931506849315,6.1,17.8,10.9,3,0,0,0,2018,0
"3013",2018-04-02,3,49,0.0612244897959184,-0.5,4.4,2.8,4,0,0,0,2018,0
"3014",2018-04-03,2,49,0.0408163265306122,0,8.9,3.3,4,0,0,0,2018,0
"3015",2018-04-04,5,49,0.102040816326531,3.9,14.4,6.9,4,0,0,0,2018,0
"3016",2018-04-05,2,52,0.0384615384615385,-1,6.1,3.6,4,0,0,0,2018,0
"3017",2018-04-06,0,51,0,-1.6,6.1,1.3,4,0,0,0,2018,0
"3018",2018-04-07,0,2,0,1.7,8.3,5,4,0,0,0,2018,0
"3019",2018-04-09,1,45,0.0222222222222222,-1,7.8,2.6,4,0,0,0,2018,0
"3020",2018-04-10,3,50,0.06,1.7,5,3.5,4,0,0,0,2018,0
"3021",2018-04-11,7,64,0.109375,-1,7.2,3,4,0,0,0,2018,0
"3022",2018-04-12,4,56,0.0714285714285714,2.2,12.8,6.2,4,0,0,0,2018,0
"3023",2018-04-13,3,43,0.0697674418604651,6.7,20.6,12.7,4,0,0,0,2018,0
"3024",2018-04-17,1,50,0.02,4.4,10,8.3,4,0,0,0,2018,0
"3025",2018-04-18,5,58,0.0862068965517241,2.2,11.7,6.4,4,0,0,0,2018,0
"3026",2018-04-19,3,73,0.0410958904109589,2.2,6.7,5.6,4,0,0,0,2018,0
"3027",2018-04-20,4,55,0.0727272727272727,2.2,11.7,6.4,4,0,0,0,2018,0
"3028",2018-04-23,2,46,0.0434782608695652,6.1,14.4,10.2,4,0,0,0,2018,0
"3029",2018-04-24,2,49,0.0408163265306122,5.6,20.6,12.1,4,0,0,0,2018,0
"3030",2018-04-25,2,63,0.0317460317460317,8.3,13.3,10.2,4,0,0,0,2018,0
"3031",2018-04-26,3,55,0.0545454545454545,10,20,14.1,4,0,0,0,2018,0
"3032",2018-04-27,2,54,0.037037037037037,7.8,13.9,11.1,4,0,0,0,2018,0
"3033",2018-04-30,5,67,0.0746268656716418,4.4,8.9,7.3,4,0,0,0,2018,0
"3034",2018-05-01,3,57,0.0526315789473684,6.7,19.4,10.8,5,0,0,0,2018,0
"3035",2018-05-02,3,47,0.0638297872340425,14.4,31.7,21.9,5,0,1,0,2018,0
"3036",2018-05-03,2,51,0.0392156862745098,16.1,32.2,23.3,5,0,1,0,2018,0
"3037",2018-05-04,4,44,0.0909090909090909,13.9,27.8,20.8,5,0,0,0,2018,0
"3038",2018-05-05,0,1,0,14.4,23.9,20.5,5,0,0,0,2018,0
"3039",2018-05-06,0,1,0,10,19.4,16.9,5,0,0,0,2018,0
"3040",2018-05-07,1,48,0.0208333333333333,8.9,16.1,11.9,5,0,0,0,2018,0
"3041",2018-05-08,2,56,0.0357142857142857,7.2,15.6,10.1,5,0,0,0,2018,0
"3042",2018-05-09,1,40,0.025,7.8,17.2,12.6,5,0,0,0,2018,0
"3043",2018-05-10,1,40,0.025,9.4,21.7,11.3,5,0,0,0,2018,0
"3044",2018-05-11,4,48,0.0833333333333333,11.1,21.1,17.3,5,0,0,0,2018,0
"3045",2018-05-12,0,2,0,9.4,11.7,10.8,5,0,0,0,2018,0
"3046",2018-05-14,6,49,0.122448979591837,9.4,20.6,13.2,5,0,0,0,2018,0
"3047",2018-05-15,4,35,0.114285714285714,14.4,29.4,18.9,5,0,0,0,2018,0
"3048",2018-05-16,3,44,0.0681818181818182,10,16.7,13.4,5,0,0,0,2018,0
"3049",2018-05-17,2,41,0.048780487804878,10.6,21.7,14.5,5,0,0,0,2018,0
"3050",2018-05-18,1,32,0.03125,8.3,18.3,14.2,5,0,0,0,2018,0
"3051",2018-05-21,4,31,0.129032258064516,13.9,26.7,19.4,5,0,0,0,2018,0
"3052",2018-05-22,7,48,0.145833333333333,12.2,19.4,16.5,5,0,0,0,2018,0
"3053",2018-05-23,5,47,0.106382978723404,12.2,28.9,17.3,5,0,0,0,2018,0
"3054",2018-05-24,5,30,0.166666666666667,11.7,20,16,5,0,0,0,2018,0
"3055",2018-05-25,1,25,0.04,12.2,31.1,20.9,5,0,1,0,2018,0
"3056",2018-05-28,2,3,0.666666666666667,10,15,11.2,5,0,0,0,2018,0
"3057",2018-05-29,4,42,0.0952380952380952,14.4,29.4,19.2,5,0,0,0,2018,0
"3058",2018-05-30,2,34,0.0588235294117647,15.6,20.6,18.1,5,0,0,0,2018,0
"3059",2018-05-31,4,34,0.117647058823529,13.3,28.3,19.1,5,0,0,0,2018,0
"3060",2018-06-01,0,38,0,17.8,26.1,21.3,6,1,0,0,2018,0
"3061",2018-06-02,0,1,0,13.9,27.2,22.8,6,1,0,0,2018,0
"3062",2018-06-04,3,32,0.09375,9.4,11.7,11,6,1,0,0,2018,0
"3063",2018-06-05,3,43,0.0697674418604651,9.4,16.1,11.9,6,1,0,0,2018,0
"3064",2018-06-06,4,47,0.0851063829787234,11.7,16.7,13.6,6,1,0,0,2018,0
"3065",2018-06-07,3,41,0.0731707317073171,12.2,22.2,15.9,6,1,0,0,2018,0
"3066",2018-06-08,5,28,0.178571428571429,12.8,27.2,18.3,6,1,0,0,2018,0
"3067",2018-06-09,0,1,0,16.7,26.7,22.2,6,1,0,0,2018,0
"3068",2018-06-11,3,49,0.0612244897959184,13.3,17.8,16.4,6,1,0,0,2018,0
"3069",2018-06-12,2,46,0.0434782608695652,12.2,26.7,18.5,6,1,0,0,2018,0
"3070",2018-06-13,1,49,0.0204081632653061,15,25,19.7,6,1,0,0,2018,0
"3071",2018-06-14,3,36,0.0833333333333333,13.9,26.1,22.6,6,1,0,0,2018,0
"3072",2018-06-15,3,27,0.111111111111111,12.2,17.8,15.2,6,1,0,0,2018,0
"3073",2018-06-18,2,26,0.0769230769230769,18.9,31.7,23.9,6,1,1,0,2018,0
"3074",2018-06-19,0,39,0,20,28.9,25,6,1,0,0,2018,0
"3075",2018-06-20,2,47,0.0425531914893617,17.2,29.4,22.8,6,1,0,0,2018,0
"3076",2018-06-21,7,38,0.184210526315789,17.8,26.7,22.8,6,1,0,0,2018,0
"3077",2018-06-22,1,37,0.027027027027027,15.6,21.1,19,6,1,0,0,2018,0
"3078",2018-06-23,0,2,0,15.6,18.3,17.2,6,1,0,0,2018,0
"3079",2018-06-25,1,17,0.0588235294117647,16.1,23.3,20.1,6,1,0,0,2018,0
"3080",2018-06-26,2,38,0.0526315789473684,15.6,26.1,19.3,6,1,0,0,2018,0
"3081",2018-06-27,1,39,0.0256410256410256,17.2,26.7,21.6,6,1,0,0,2018,0
"3082",2018-06-28,5,47,0.106382978723404,18.3,24.4,21.4,6,1,0,0,2018,0
"3083",2018-06-29,2,37,0.0540540540540541,22.2,32.2,25.6,6,1,1,1,2018,1
"3084",2018-07-02,0,10,0,20.6,28.9,22.8,7,1,0,0,2018,0
"3085",2018-07-03,0,36,0,22.8,36.7,29.1,7,1,1,1,2018,1
"3086",2018-07-05,2,32,0.0625,23.3,34.4,28.7,7,1,1,1,2018,0
"3087",2018-07-06,4,37,0.108108108108108,18.3,30,27.2,7,1,1,1,2018,0
"3088",2018-07-09,0,13,0,18.3,32.8,25,7,1,1,0,2018,0
"3089",2018-07-10,2,31,0.0645161290322581,20,35.6,27.3,7,1,1,0,2018,0
"3090",2018-07-11,0,26,0,18.9,23.9,23.5,7,1,0,0,2018,0
"3091",2018-07-12,0,35,0,18.3,23.3,21.1,7,1,0,0,2018,0
"3092",2018-07-13,3,38,0.0789473684210526,17.8,25.6,21.3,7,1,0,0,2018,0
"3093",2018-07-14,0,1,0,17.2,24.4,20.4,7,1,0,0,2018,0
"3094",2018-07-16,1,28,0.0357142857142857,19.4,25,21.3,7,1,0,0,2018,0
"3095",2018-07-17,0,31,0,20.6,32.8,24.9,7,1,1,0,2018,0
"3096",2018-07-18,2,42,0.0476190476190476,20.6,28.3,24.3,7,1,0,0,2018,0
"3097",2018-07-19,1,42,0.0238095238095238,18.3,25,22.3,7,1,0,0,2018,0
"3098",2018-07-20,3,35,0.0857142857142857,18.9,26.1,22.3,7,1,0,0,2018,0
"3099",2018-07-21,1,1,1,17.2,23.3,20.7,7,1,0,0,2018,0
"3100",2018-07-23,1,36,0.0277777777777778,23.9,30,25.8,7,1,1,1,2018,1
"3101",2018-07-24,2,36,0.0555555555555556,22.8,31.1,26.7,7,1,1,1,2018,0
"3102",2018-07-25,2,32,0.0625,23.9,30.6,26.3,7,1,1,1,2018,0
"3103",2018-07-26,3,34,0.0882352941176471,22.8,30,25.3,7,1,1,1,2018,0
"3104",2018-07-27,4,31,0.129032258064516,21.7,32.2,26,7,1,1,1,2018,0
"3105",2018-07-30,3,38,0.0789473684210526,21.1,27.8,24.6,7,1,0,0,2018,0
"3106",2018-07-31,3,45,0.0666666666666667,20.6,27.8,23.9,7,1,0,0,2018,0
"3107",2018-08-01,4,44,0.0909090909090909,20,28.9,23.7,8,1,0,0,2018,0
"3108",2018-08-02,0,52,0,24.4,35,28.9,8,1,1,0,2018,0
"3109",2018-08-03,2,28,0.0714285714285714,25,32.8,28.1,8,1,1,0,2018,0
"3110",2018-08-06,5,51,0.0980392156862745,22.8,35.6,28.9,8,1,1,1,2018,0
"3111",2018-08-07,2,48,0.0416666666666667,25,35,30.2,8,1,1,1,2018,0
"3112",2018-08-08,3,53,0.0566037735849057,23.3,29.4,26.6,8,1,0,0,2018,0
"3113",2018-08-09,0,37,0,23.3,32.2,26.6,8,1,1,0,2018,0
"3114",2018-08-10,0,33,0,22.2,31.1,26.3,8,1,1,0,2018,0
"3115",2018-08-11,0,1,0,19.4,22.8,21.8,8,1,0,0,2018,0
"3116",2018-08-13,3,35,0.0857142857142857,20,23.3,20.9,8,1,0,0,2018,0
"3117",2018-08-14,3,45,0.0666666666666667,20.6,26.7,22.5,8,1,0,0,2018,0
"3118",2018-08-15,2,46,0.0434782608695652,21.1,31.1,24.8,8,1,1,0,2018,0
"3119",2018-08-16,1,35,0.0285714285714286,23.9,32.8,28.9,8,1,1,0,2018,0
"3120",2018-08-17,1,38,0.0263157894736842,21.1,26.7,24.1,8,1,0,0,2018,0
"3121",2018-08-18,0,2,0,19.4,31.1,25.7,8,1,1,0,2018,0
"3122",2018-08-20,1,38,0.0263157894736842,19.4,23.3,21,8,1,0,0,2018,0
"3123",2018-08-21,0,39,0,18.3,22.2,20.1,8,1,0,0,2018,0
"3124",2018-08-22,4,46,0.0869565217391304,18.9,28.9,22.1,8,1,0,0,2018,0
"3125",2018-08-23,2,56,0.0357142857142857,18.9,26.7,22.7,8,1,0,0,2018,0
"3126",2018-08-24,1,34,0.0294117647058824,16.7,29.4,22.8,8,1,0,0,2018,0
"3127",2018-08-26,0,1,0,16.7,28.9,22.6,8,1,0,0,2018,0
"3128",2018-08-27,3,50,0.06,22.8,32.2,26.8,8,1,1,1,2018,1
"3129",2018-08-28,1,47,0.0212765957446809,23.9,36.1,29.5,8,1,1,1,2018,0
"3130",2018-08-29,1,46,0.0217391304347826,27.2,36.7,31.8,8,1,1,1,2018,0
"3131",2018-08-30,1,50,0.02,21.7,33.3,28.3,8,1,1,1,2018,0
"3132",2018-08-31,1,27,0.037037037037037,17.2,22.8,21.4,8,1,0,0,2018,0
"3133",2018-09-03,0,2,0,22.8,35.6,27.5,9,0,1,1,2018,1
"3134",2018-09-04,2,46,0.0434782608695652,22.8,30.6,28.2,9,0,1,1,2018,0
"3135",2018-09-05,2,45,0.0444444444444444,21.7,33.3,25.9,9,0,1,1,2018,0
"3136",2018-09-06,1,48,0.0208333333333333,23.3,36.1,27.4,9,0,1,1,2018,0
"3137",2018-09-07,3,52,0.0576923076923077,18.9,23.9,21.9,9,0,0,0,2018,0
"3138",2018-09-08,0,2,0,15,21.7,19.6,9,0,0,0,2018,0
"3139",2018-09-09,0,1,0,13.9,18.3,16.3,9,0,0,0,2018,0
"3140",2018-09-10,3,49,0.0612244897959184,16.7,20,17.7,9,0,0,0,2018,0
"3141",2018-09-11,2,32,0.0625,18.3,23.9,19.7,9,0,0,0,2018,0
"3142",2018-09-12,2,46,0.0434782608695652,18.9,21.1,20.3,9,0,0,0,2018,0
"3143",2018-09-13,1,35,0.0285714285714286,18.3,21.7,19.8,9,0,0,0,2018,0
"3144",2018-09-14,2,28,0.0714285714285714,18.3,23.9,20.4,9,0,0,0,2018,0
"3145",2018-09-15,0,1,0,17.2,22.8,19.4,9,0,0,0,2018,0
"3146",2018-09-17,5,43,0.116279069767442,19.4,29.4,23.6,9,0,0,0,2018,0
"3147",2018-09-18,3,41,0.0731707317073171,20.6,25,22.7,9,0,0,0,2018,0
"3148",2018-09-19,2,45,0.0444444444444444,16.7,21.7,18.9,9,0,0,0,2018,0
"3149",2018-09-20,3,36,0.0833333333333333,15.6,18.9,17.1,9,0,0,0,2018,0
"3150",2018-09-21,2,29,0.0689655172413793,16.1,22.8,18.4,9,0,0,0,2018,0
"3151",2018-09-22,0,1,0,13.9,22.8,20.8,9,0,0,0,2018,0
"3152",2018-09-23,0,1,0,11.7,18.3,15.2,9,0,0,0,2018,0
"3153",2018-09-24,2,46,0.0434782608695652,12.2,15.6,14.2,9,0,0,0,2018,0
"3154",2018-09-25,0,40,0,13.9,21.7,15.7,9,0,0,0,2018,0
"3155",2018-09-26,4,33,0.121212121212121,20,28.9,23.6,9,0,0,0,2018,0
"3156",2018-09-27,2,54,0.037037037037037,16.1,21.7,19.9,9,0,0,0,2018,0
"3157",2018-09-28,2,41,0.048780487804878,14.4,16.7,15.7,9,0,0,0,2018,0
"3158",2018-09-29,0,17,0,12.8,23.3,17.2,9,0,0,0,2018,0
"3159",2018-09-30,0,1,0,12.2,21.1,16.9,9,0,0,0,2018,0
"3160",2018-10-01,3,39,0.0769230769230769,13.9,20,16.4,10,0,0,0,2018,0
"3161",2018-10-02,3,62,0.0483870967741935,13.9,17.8,14.7,10,0,0,0,2018,0
"3162",2018-10-03,5,61,0.0819672131147541,12.2,17.8,15.1,10,0,0,0,2018,0
"3163",2018-10-04,5,45,0.111111111111111,15,22.8,18.1,10,0,0,0,2018,0
"3164",2018-10-05,0,39,0,11.7,20.6,16.6,10,0,0,0,2018,0
"3165",2018-10-07,0,2,0,15.6,26.7,19.2,10,0,0,0,2018,0
"3166",2018-10-08,0,1,0,12.8,15.6,14.6,10,0,0,0,2018,0
"3167",2018-10-09,2,44,0.0454545454545455,14.4,26.7,19.4,10,0,0,0,2018,0
"3168",2018-10-10,4,60,0.0666666666666667,20,30,24,10,0,1,0,2018,0
"3169",2018-10-11,3,48,0.0625,14.4,22.2,18.6,10,0,0,0,2018,0
"3170",2018-10-12,2,38,0.0526315789473684,10.6,17.2,14.9,10,0,0,0,2018,0
"3171",2018-10-13,0,3,0,7.8,12.2,10.9,10,0,0,0,2018,0
"3172",2018-10-15,2,53,0.0377358490566038,7.2,21.1,12.5,10,0,0,0,2018,0
"3173",2018-10-16,6,68,0.0882352941176471,8.3,15.6,14.1,10,0,0,0,2018,0
"3174",2018-10-17,4,60,0.0666666666666667,6.7,17.2,11.2,10,0,0,0,2018,0
"3175",2018-10-18,7,59,0.11864406779661,3.9,9.4,7.2,10,0,0,0,2018,0
"3176",2018-10-19,1,55,0.0181818181818182,2.8,17.2,8.7,10,0,0,0,2018,0
"3177",2018-10-20,0,1,0,9.4,18.9,15.1,10,0,0,0,2018,0
"3178",2018-10-22,4,50,0.08,1.1,12.2,5.9,10,0,0,0,2018,0
"3179",2018-10-23,4,50,0.08,5,13.3,9.4,10,0,0,0,2018,0
"3180",2018-10-24,3,62,0.0483870967741935,5,9.4,8,10,0,0,0,2018,0
"3181",2018-10-25,3,51,0.0588235294117647,2.8,10.6,6.7,10,0,0,0,2018,0
"3182",2018-10-26,3,48,0.0625,1.1,8.9,4.7,10,0,0,0,2018,0
"3183",2018-10-29,5,53,0.0943396226415094,6.7,15.6,11.1,10,0,0,0,2018,0
"3184",2018-10-30,2,27,0.0740740740740741,3.9,10,8.3,10,0,0,0,2018,0
"3185",2018-10-31,1,44,0.0227272727272727,2.8,14.4,7.2,10,0,0,0,2018,0
"3186",2018-11-01,3,57,0.0526315789473684,11.7,17.8,14.4,11,0,0,0,2018,0
"3187",2018-11-02,3,47,0.0638297872340425,11.7,21.1,16.2,11,0,0,0,2018,0
"3188",2018-11-03,0,1,0,8.3,20,15.3,11,0,0,0,2018,0
"3189",2018-11-05,6,49,0.122448979591837,7.8,11.1,9.2,11,0,0,0,2018,0
"3190",2018-11-06,2,38,0.0526315789473684,8.9,15.6,10.3,11,0,0,0,2018,0
"3191",2018-11-07,1,34,0.0294117647058824,11.7,17.8,14.8,11,0,0,0,2018,0
"3192",2018-11-08,2,55,0.0363636363636364,6.7,13.9,10.9,11,0,0,0,2018,0
"3193",2018-11-09,7,71,0.0985915492957746,3.3,10,7.9,11,0,0,0,2018,0
"3194",2018-11-13,1,44,0.0227272727272727,5.6,12.2,9,11,0,0,0,2018,0
"3195",2018-11-14,1,48,0.0208333333333333,-3.8,5.6,3.1,11,0,0,0,2018,0
"3196",2018-11-15,3,41,0.0731707317073171,-4.9,3.3,-2.5,11,0,0,0,2018,0
"3197",2018-11-16,2,47,0.0425531914893617,1.7,7.8,3.6,11,0,0,0,2018,0
"3198",2018-11-19,1,16,0.0625,2.2,5,3.7,11,0,0,0,2018,0
"3199",2018-11-20,1,59,0.0169491525423729,1.7,5.6,3.9,11,0,0,0,2018,0
"3200",2018-11-21,2,40,0.05,-4.3,6.1,2.7,11,0,0,0,2018,0
"3201",2018-11-23,1,11,0.0909090909090909,-9.3,0,-5.9,11,0,0,0,2018,0
"3202",2018-11-24,0,1,0,-1.6,8.3,1.8,11,0,0,0,2018,0
"3203",2018-11-25,0,1,0,5.6,9.4,7.2,11,0,0,0,2018,0
"3204",2018-11-26,3,38,0.0789473684210526,5.6,8.3,7,11,0,0,0,2018,0
"3205",2018-11-27,1,50,0.02,3.3,9.4,7.1,11,0,0,0,2018,0
"3206",2018-11-28,4,47,0.0851063829787234,2.2,6.7,4.5,11,0,0,0,2018,0
"3207",2018-11-29,4,45,0.0888888888888889,2.8,7.8,5.4,11,0,0,0,2018,0
"3208",2018-11-30,2,27,0.0740740740740741,0.6,6.7,3.6,11,0,0,0,2018,0
"3209",2018-12-01,0,1,0,1.7,7.2,3.7,12,0,0,0,2018,0
"3210",2018-12-03,1,34,0.0294117647058824,6.7,14.4,10.2,12,0,0,0,2018,0
"3211",2018-12-04,2,45,0.0444444444444444,-2.7,6.7,4.2,12,0,0,0,2018,0
"3212",2018-12-05,1,35,0.0285714285714286,-3.8,2.2,-1.4,12,0,0,0,2018,0
"3213",2018-12-06,3,39,0.0769230769230769,-1,5.6,1.8,12,0,0,0,2018,0
"3214",2018-12-07,2,32,0.0625,-3.2,4.4,2.6,12,0,0,0,2018,0
"3215",2018-12-10,2,37,0.0540540540540541,-3.2,3.9,0.6,12,0,0,0,2018,0
"3216",2018-12-11,2,24,0.0833333333333333,-4.9,3.3,-1.3,12,0,0,0,2018,0
"3217",2018-12-12,3,45,0.0666666666666667,-4.3,3.9,0.9,12,0,0,0,2018,0
"3218",2018-12-13,2,41,0.048780487804878,-6,1.7,-2.6,12,0,0,0,2018,0
"3219",2018-12-14,1,29,0.0344827586206897,-1.6,7.8,2.5,12,0,0,0,2018,0
"3220",2018-12-15,0,1,0,4.4,12.8,9.1,12,0,0,0,2018,0
"3221",2018-12-17,4,44,0.0909090909090909,2.2,6.1,4.4,12,0,0,0,2018,0
"3222",2018-12-18,2,31,0.0645161290322581,-3.8,3.9,0.3,12,0,0,0,2018,0
"3223",2018-12-19,4,31,0.129032258064516,-4.3,5.6,-0.8,12,0,0,0,2018,0
"3224",2018-12-20,2,35,0.0571428571428571,0,10,4.1,12,0,0,0,2018,0
"3225",2018-12-21,1,21,0.0476190476190476,6.1,18.3,10.9,12,0,0,0,2018,0
"3226",2018-12-24,1,14,0.0714285714285714,0,3.9,1.8,12,0,0,0,2018,0
"3227",2018-12-26,0,16,0,-3.2,4.4,-0.1,12,0,0,0,2018,0
"3228",2018-12-27,4,42,0.0952380952380952,-1,3.3,1.2,12,0,0,0,2018,0
"3229",2018-12-28,4,33,0.121212121212121,1.1,13.9,4.9,12,0,0,0,2018,0
"3230",2018-12-31,1,25,0.04,-0.5,7.2,2.5,12,0,0,0,2018,0
"3231",2019-01-01,0,3,0,1.1,15,8.4,1,0,0,0,2019,0
"3232",2019-01-02,4,44,0.0909090909090909,-2.1,2.8,0.8,1,0,0,0,2019,0
"3233",2019-01-03,10,62,0.161290322580645,0,7.8,3.1,1,0,0,0,2019,0
"3234",2019-01-04,1,28,0.0357142857142857,1.1,8.9,4.6,1,0,0,0,2019,0
"3235",2019-01-05,0,1,0,3.3,6.1,5,1,0,0,0,2019,0
"3236",2019-01-07,1,39,0.0256410256410256,-7.1,-0.5,-3.3,1,0,0,0,2019,0
"3237",2019-01-08,5,37,0.135135135135135,-1,6.1,1.2,1,0,0,0,2019,0
"3238",2019-01-09,4,47,0.0851063829787234,1.7,7.8,4.4,1,0,0,0,2019,0
"3239",2019-01-10,6,52,0.115384615384615,-3.2,2.8,2.1,1,0,0,0,2019,0
"3240",2019-01-11,2,18,0.111111111111111,-8.2,-1,-2.9,1,0,0,0,2019,0
"3241",2019-01-14,3,45,0.0666666666666667,-4.9,-0.5,-3.1,1,0,0,0,2019,0
"3242",2019-01-15,3,53,0.0566037735849057,-4.3,3.9,-1.2,1,0,0,0,2019,0
"3243",2019-01-16,8,54,0.148148148148148,-3.8,5,-0.1,1,0,0,0,2019,0
"3244",2019-01-17,3,54,0.0555555555555556,-7.7,0.6,-2.7,1,0,0,0,2019,0
"3245",2019-01-18,8,49,0.163265306122449,-2.7,6.1,0.2,1,0,0,0,2019,0
"3246",2019-01-20,0,1,0,-12.1,2.8,-1.3,1,0,0,0,2019,0
"3247",2019-01-21,0,2,0,-14.9,-12.1,-12.6,1,0,0,0,2019,0
"3248",2019-01-22,3,56,0.0535714285714286,-13.8,-2.1,-9.8,1,0,0,0,2019,0
"3249",2019-01-23,4,34,0.117647058823529,-6.6,8.9,-1.4,1,0,0,0,2019,0
"3250",2019-01-24,1,58,0.0172413793103448,2.8,15,11.1,1,0,0,0,2019,0
"3251",2019-01-25,5,47,0.106382978723404,-1.6,5.6,3.9,1,0,0,0,2019,0
"3252",2019-01-26,0,1,0,-3.8,2.2,-0.9,1,0,0,0,2019,0
"3253",2019-01-28,4,50,0.08,-4.3,5.6,1.1,1,0,0,0,2019,0
"3254",2019-01-29,2,38,0.0526315789473684,-6.6,3.3,-2.4,1,0,0,0,2019,0
"3255",2019-01-30,2,44,0.0454545454545455,-12.7,3.9,0.7,1,0,0,0,2019,0
"3256",2019-01-31,3,43,0.0697674418604651,-14.9,-7.7,-10.9,1,0,0,0,2019,0
"3257",2019-02-01,2,42,0.0476190476190476,-12.1,-4.9,-8.9,2,0,0,0,2019,0
"3258",2019-02-02,0,1,0,-9.9,1.7,-5.5,2,0,0,0,2019,0
"3259",2019-02-03,0,1,0,-2.7,3.9,1,2,0,0,0,2019,0
"3260",2019-02-04,4,40,0.1,1.7,17.2,7.1,2,0,0,0,2019,0
